,road,idx,lrp,lat,lon
15682,Z5701,18,LRP006a,25.9500278,88.9013056
15683,Z5703,18,LRP006a,26.0586111,88.9739438
15685,Z5706,18,LRP006,26.1249716,88.85463890000001
15686,Z5707,18,LRP009,26.004333300000003,88.8404163
15687,Z5709,18,LRP006,25.9588889,88.8551944
15689,Z5802,18,LRP009,25.5428886,88.62477709999999
15690,Z5803,18,LRP006,25.6352774,88.56866600000001
15691,Z5804,18,LRP006a,25.6158333,88.7736382
15692,Z5851,18,LRP008,25.4139722,89.0638056
15693,Z5852,18,LRP008b,25.2387774,89.2906663
15694,Z5854,18,LRP007c,25.3005,89.00972220000001
15695,Z5855,18,LRP005b,25.1083333,89.1231938
15696,Z5856,18,LRP004,25.2004167,89.045583
15697,Z5857,18,LRP005b,25.5474997,88.9536667
15699,Z5901,18,LRP005b,25.9237216,89.48133270000001
15701,Z5903,18,LRP004a,26.4943052,89.00636109999999
15703,Z5907,18,LRP007b,25.9697493,89.4400552
15704,Z6004,18,LRP009,24.446638600000004,88.8623333
15705,Z6005,18,LRP006b,24.424999300000003,88.7692216
15706,Z6006,18,LRP007,24.3077222,88.7351108
15707,Z6010,18,LRP004e,24.3879163,88.64588859999999
15708,Z6011,18,LRP009a,24.3121111,89.01275
15709,Z6014,18,LRP009,24.2471663,89.029916
15710,Z6015,18,LRP011,24.3153611,89.15175
15711,Z6017,18,LRP006,23.9993608,89.5099722
15712,Z6018,18,LRP007,24.3273327,88.76955490000002
15713,Z6019,18,LRP005a,24.3329993,88.8471108
15714,Z6020,18,LRP007a,24.2993052,88.91872159999998
15715,Z6021,18,LRP006a,24.214527800000003,89.34252740000001
15716,Z6022,18,LRP006a,24.1572222,89.06855490000001
15717,Z6023,18,LRP004c,24.2236382,89.3000278
15718,Z6024,18,LRP010a,23.9501667,89.4140278
15719,Z6026,18,LRP008,24.05925,89.5046389
15721,Z6028,18,LRP007a,23.991583,89.5660556
15722,Z6029,18,LRP008c,24.268721600000003,89.22522159999998
15723,Z6030,18,LRP009,23.9647222,89.4141667
15724,Z6031,18,LRP007a,24.0529444,89.2936386
15725,Z6032,18,LRP008,24.432916,89.3650833
15726,Z6033,18,LRP009b,24.1844441,89.3919997
15728,Z6035,18,LRP006a,24.2346108,89.43569409999999
15729,Z6802,18,LRP011,24.7666938,88.2383052
15730,Z6803,18,LRP009,24.622916,88.3683882
15731,Z6805,18,LRP008,24.845833,88.26872159999999
15732,Z6806,18,LRP003b,24.6180549,88.2953608
15733,Z6809,18,LRP007,24.4239993,88.5124167
15736,Z6813,18,LRP008,24.523249300000003,88.3731938
15738,Z6817,18,LRP008,24.7700549,88.37083270000001
15740,Z6819,18,LRPE,24.7788604,88.25936109999999
15741,Z6851,18,LRP007b,24.549388600000004,88.58477740000001
15742,Z6852,18,LRP011,24.8254716,88.6386386
15743,Z6853,18,LRP007,24.5424997,88.6983608
15744,Z6855,18,LRP007,24.4573333,88.5628889
15745,Z6856,18,LRP006,24.7220271,88.7455552
15746,Z7001,18,LRP008,23.4811938,89.6863608
15748,Z7004,18,LRP011,23.4908608,89.8172771
15750,Z7007,18,LRP007,23.55975,89.4593056
15751,Z7008,18,LRP009b,23.6610833,89.3656667
15752,Z7011,18,LRP008,23.5371108,89.4080278
15753,Z7012,18,LRP011,23.458027800000004,89.49922190000001
15754,Z7021,18,LRP006a,23.3888608,89.3182493
15755,Z7023,18,LRP007,23.3542778,88.9090556
15756,Z7024,18,LRP006b,23.4444997,89.01136109999999
15757,Z7030,18,LRP007,23.1136111,89.497333
15758,Z7031,18,LRP009,23.2402774,89.09361080000001
15759,Z7040,18,LRP005a,22.919416,89.517916
15760,Z7041,18,LRP007,22.8422774,89.61708270000001
15762,Z7043,18,LRP008,22.9414719,89.41075
15763,Z7045,18,LRP006a,22.9769716,89.7005833
15764,Z7047,18,LRP007,22.998138600000004,89.65736109999999
15766,Z7054,18,LRP006,22.8396663,89.8503056
15767,Z7057,18,LRP006b,23.3698049,89.1862219
15768,Z7058,18,LRP005a,23.0829993,89.26772159999999
15770,Z7102,18,LRP009a,23.6977497,89.58402740000001
15771,Z7105,18,LRP008b,23.8250549,89.32477709999999
15772,Z7106,18,LRP014a,23.7772216,89.6479719
15773,Z7108,18,LRP015,23.6282216,89.8290827
15774,Z7201,18,LRP007a,23.312027800000003,89.37999930000001
15775,Z7404,18,LRP006,23.5996386,89.1438608
15776,Z7405,18,LRP006d,23.7173882,89.2033333
15781,Z7411,18,LRP005a,24.0200827,88.98055490000002
15782,Z7412,18,LRP010,24.0208327,88.8084167
15784,Z7452,18,LRP008b,23.8520278,88.67730490000001
15785,Z7456,18,LRP011,23.8327771,88.8575556
15786,Z7457,18,LRP008a,23.5883608,89.11202779999999
15788,Z7460,18,LRP011,23.4904163,89.03652740000001
15789,Z7461,18,LRP005b,23.9555556,88.9446108
15790,Z7463,18,LRP009c,23.941333,89.0049167
15791,Z7464,18,LRP006,23.8882219,88.89666629999999
15792,Z7465,18,LRP005a,23.8645,88.9073333
15794,Z7467,18,LRP010,23.838583,88.695833
15795,Z7468,18,LRP005a,23.6986941,88.72677709999999
15797,Z7488,18,LRP007,23.2517222,88.84422190000001
15798,Z7489,18,LRP008b,23.4434997,89.0839163
15800,Z7502,18,LRP006a,23.1437219,89.54263859999999
15801,Z7503,18,LRP009,23.112027800000003,89.6468608
15802,Z7504,18,LRP006,23.2006944,89.45263890000001
15803,Z7505,18,LRP003,23.1539444,89.5073611
15804,Z7506,18,LRP006,23.1956941,89.6087778
15805,Z7551,18,LRP009a,23.059,89.1724438
15806,Z7552,18,LRP006,24.9065556,89.1514722
15807,Z7553,18,LRP004b,22.8881663,89.1833608
15808,Z7602,18,LRP007,22.6782216,89.0205271
15809,Z7603,18,LRP007a,22.667916,89.10972220000001
15810,Z7604,18,LRP006d,22.768166,89.2534444
15812,Z7606,18,LRP008,22.7440552,89.51761040000001
15814,Z7609,18,LRP004c,22.2807493,89.1418608
15815,Z7610,18,LRP030a,22.345583,89.19397190000001
15816,Z7613,18,LRP003d,22.745944100000003,89.227166
15817,Z7615,18,LRP006a,22.6086667,89.47563819999999
15818,Z7617,18,LRP011,22.3760827,89.09077740000001
15819,Z7618,18,LRP006c,22.4906663,89.1595556
15820,Z7619,18,LRP009,23.0121944,89.11877709999999
15821,Z7701,18,LRP006a,22.4085278,89.7628611
15822,Z7702,18,LRP006b,22.55675,89.86275
15823,Z7703,18,LRP005c,22.641333,89.8738604
15824,Z7704,18,LRP005a,22.627416,89.9561667
15825,Z7705,18,LRP007a,22.4635278,89.9143611
15827,Z7707,18,LRP004,22.6302216,90.01013890000002
15828,Z7708,18,LRP004b,22.6842219,89.7969997
15829,Z7709,18,LRP004a,22.5883608,90.0047222
15830,Z7710,18,LRP005,22.7930274,90.1270549
15831,Z7711,18,LRP006c,22.4698327,89.9520278
15833,Z7716,18,LRP005,22.6561944,89.9156944
15834,Z7717,18,LRP007a,22.601527800000003,89.7593333
15835,Z7718,18,LRP003a,22.5631667,89.8261104
15837,Z7801,18,LRP003d,22.807027800000004,89.8447497
15838,Z8002,18,LRP008a,23.731416,90.3141389
15839,Z8003,18,LRP005d,23.6047222,90.2693327
15840,Z8004,18,LRP005c,23.546083,90.4312493
15841,Z8005,18,LRP006,23.582666,90.3664167
15843,Z8011,18,LRP006b,23.3492219,90.1668604
15844,Z8012,18,LRP008,23.3028889,90.3401108
15845,Z8021,18,LRP006,23.317416,89.9443608
15847,Z8031,18,LRP004b,22.9633611,90.18005490000002
15848,Z8032,18,LRP007a,23.0461108,90.01361109999999
15849,Z8033,18,LRP008,22.7801104,90.2576111
15850,Z8034,18,LRP008a,22.8150556,90.3583889
15851,Z8035,18,LRP004c,23.0555556,90.0487774
15852,Z8037,18,LRP007b,22.7166389,90.285833
15853,Z8038,18,LRPE,22.8130556,90.2416663
15854,Z8040,18,LRP005,22.7590833,90.3866941
15855,Z8043,18,LRP009a,22.824416,90.5256104
15856,Z8044,18,LRP008,22.634833,90.4194716
15857,Z8047,18,LRP007a,22.612027800000003,90.2931941
15859,Z8049,18,LRPE,22.9633611,90.1356663
15861,Z8052,18,LRP005a,22.4203049,90.1523611
15863,Z8054,18,LRP004,22.6280549,90.2345274
15865,Z8056,18,LRP005a,27.6456663,90.3049444
15867,Z8058,18,LRP005a,22.5993886,90.2501111
15869,Z8062,18,LRP003b,22.5263327,90.1876663
15870,Z8065,18,LRP006,23.2600833,90.3141111
15872,Z8121,18,LRP008,23.5013056,90.5017778
15874,Z8203,18,LRP010b,23.5759438,90.32197159999998
15875,Z8204,18,LRP006b,23.6075,90.1899441
15876,Z8205,18,LRP007b,23.5776938,90.1693327
15877,Z8206,18,LRP007,23.6191104,90.1798049
15880,Z8209,18,LRP014,23.7116944,90.0500278
15881,Z8401,18,LRP007b,23.455,90.0068333
15882,Z8402,18,LRP005b,23.5931941,89.8780271
15883,Z8404,18,LRP007a,23.4437774,89.88116600000001
15885,Z8408,18,LRP006,22.9644444,89.84952740000001
15886,Z8412,18,LRP007,23.0805827,89.92347159999998
15888,Z8416,18,LRP005d,23.5553611,89.8861663
15889,Z8419,18,LRP005a,23.1580833,89.8865552
15892,Z8430,18,LRP003b,22.9170549,89.9024167
15895,Z8601,18,LRP006a,23.1327493,90.4149444
15896,Z8602,18,LRP004d,23.2559722,90.3880274
15897,Z8603,18,LRP007a,23.1064167,90.1885274
15898,Z8604,18,LRP007,23.115305600000003,90.2354163
15901,Z8607,18,LRP005b,23.283333,90.3654722
15904,Z8701,18,LRP004a,22.4498052,89.99041629999999
15905,Z8702,18,LRP005e,22.5820827,90.091333
15906,Z8703,18,LRP005a,22.6233327,90.1155
15907,Z8704,18,LRP006,22.6986386,90.20575
15908,Z8705,18,LRP004a,22.459,90.0939997
15909,Z8706,18,LRP003b,22.4593333,90.126416
15910,Z8708,18,LRP005,22.5251104,90.1481941
15911,Z8709,18,LRP001b,22.6513333,90.2642222
15912,Z8713,18,LRP003g,22.595638600000004,90.0578611
15913,Z8716,18,LRP004d,22.681749300000003,90.1654722
15914,Z8717,18,LRP005a,22.5379163,90.0804438
15915,Z8740,18,LRP001a,22.4179716,90.1085
15916,Z8750,18,LRP004b,22.6661667,90.1068333
15917,Z8803,18,LRP009b,22.319249300000003,90.1365552
15918,Z8804,18,LRP009,22.241888600000003,90.3964163
15919,Z8806,18,LRP004a,22.4650556,90.3770271
15920,Z8810,18,LRP008,22.488138600000003,90.3011111
15921,Z8814,18,LRP005a,22.2208604,90.06827709999999
15922,Z8815,18,LRP004b,22.3444997,90.0316104
15923,Z8905,18,LRP012a,22.4165556,90.8531667
15924,Z8909,18,LRP006a,22.190638600000003,90.8184716
15925,Z8910,18,LRP009,22.651,90.4803882
15926,Z8913,18,LRP009b,22.3364441,90.71525
15927,Z8915,18,LRP009a,22.6009722,90.7046111
15928,Z8916,18,LRP009a,22.595388600000003,90.7311104
15929,Z8943,18,LRP008a,22.430249300000003,90.7748882
15930,N1,19,LRP010,23.7025278,90.5273882
15932,N102,19,LRP009,23.5457774,91.0706104
15934,N104,19,LRP009,22.9772216,91.3354997
15935,N105,19,LRP007c,23.7448608,90.5854163
15936,N106,19,LRP005a,22.4382497,91.8206104
15937,N107,19,LRP006,22.3501944,91.9155278
15938,N108,19,LRP005b,22.124666,92.1190271
15940,N110,19,LRP005,21.4193604,91.9823882
15941,N111,19,LRP005a,22.3523333,91.7601667
15944,N120,19,LRP007a,23.4613889,91.1982774
15945,N123,19,LRPE,22.8357497,91.5488886
15952,N2,19,LRP012a,23.785333,90.5685549
15954,N204,19,LRP009a,24.125166,91.4091944
15957,N207,19,LRP007,24.2916663,91.5747771
15958,N208,19,LRP007,24.5028056,91.8006111
15960,N210,19,LRP005a,24.8812771,91.9389441
15964,N3,19,LRP010a,23.8927219,90.4019167
15965,N302,19,LRP010,23.9054722,90.3232493
15967,N309,19,LRP005a,24.7238882,90.399583
15968,N4,19,LRP011,24.0226938,90.2946663
15969,N401,19,LRP010,24.6672493,90.0961663
15970,N402,19,LRP005b,25.0232771,90.1703604
15972,N404,19,LRPE,24.283638600000003,89.91727709999999
15977,N5,19,LRP008,23.7984997,90.2633056
15979,N502,19,LRP011,24.7394997,89.331916
15983,N506,19,LRP007,25.7360552,89.31455559999999
15984,N507,19,LRP005d,24.4083333,89.5063889
15985,N508,19,LRP013b,25.645694100000004,88.6436108
15986,N509,19,LRP008,25.8761104,89.44588859999999
15988,N511,19,LRP007,23.8879441,91.3167493
15990,N514,19,LRP008,24.883583,89.3626111
15991,N515,19,LRP007,24.8441108,89.40186109999999
15992,N516,19,LRP005,24.8248604,88.9535
15993,N517,19,LRP005,25.7497497,89.2546667
15994,N518,19,LRP004b,25.773416,88.877166
15997,N540,19,LRP012,24.013027800000003,90.2463886
15998,N6,19,LRP012b,23.9620833,89.49449969999999
16000,N603,19,LRP005,24.3905274,88.6885552
16001,N604,19,LRP003d,24.0039167,89.2332771
16003,N7,19,LRP008,23.7152222,89.7407497
16005,N702,19,LRP009,23.2320827,89.2314438
16007,N704,19,LRP007a,23.60825,89.1823049
16009,N706,19,LRP008a,23.1282493,89.1500556
16010,N707,19,LRP006,23.150777800000004,89.230416
16012,N709,19,LRP005c,22.884138600000004,89.4888052
16015,N712,19,LRP006,23.5249716,89.1699438
16017,N715,19,LRP005d,22.674971600000003,88.9799438
16018,N8,19,LRP005a,23.6713327,90.4006944
16019,N801,19,LRP006,22.688583,90.3904441
16022,N804,19,LRP005b,23.4263882,89.95961109999999
16023,N805,19,LRP005b,23.4016111,89.93333299999999
16024,N806,19,LRP007a,23.1831382,89.6531389
16026,N809,19,LRP007a,22.7035,90.4110278
16027,R110,19,LRP006,23.718916,90.4864719
16030,R113,19,LRP009b,23.6096389,90.5195271
16031,R114,19,LRP010a,23.7894163,90.6541667
16033,R140,19,LRP009a,23.3826382,91.15875
16034,R141,19,LRP008,23.2883052,91.117916
16035,R142,19,LRP006a,22.9973052,91.0959997
16036,R143,19,LRP008,22.8962774,91.028166
16041,R151,19,LRP004f,22.929416,91.5526944
16042,R152,19,LRP008d,22.9546389,91.6834719
16043,R160,19,LRP006a,22.545083,91.799583
16044,R161,19,LRP014,22.5105556,92.135833
16045,R162,19,LRP016,22.7528611,92.0494997
16046,R163,19,LRP007a,22.4365552,91.8933886
16047,R164,19,LRP004c,22.5005556,92.1722216
16048,R170,19,LRP004a,22.262277800000003,91.9719993
16049,R171,19,LRP010,22.0065556,92.0540833
16050,R172,19,LRP006d,21.7526944,92.0187493
16051,R180,19,LRP004,21.4434441,91.9710549
16053,R202,19,LRP009a,23.7751938,90.4908052
16054,R203,19,LRP006,23.7926663,90.6258327
16056,R211,19,LRP006c,24.0344997,90.7357497
16057,R212,19,LRP009,24.1565556,90.7502778
16058,R220,19,LRP008,24.1258882,91.1341663
16059,R221,19,LRP005c,24.346083,91.4258604
16061,R240,19,LRP007a,24.3116111,91.4454719
16062,R241,19,LRP008,24.6571667,91.5818882
16066,R250,19,LRP009,24.8511389,91.9357774
16067,R251,19,LRP006,24.8131944,92.0349163
16068,R280,19,LRP006b,24.9126667,91.8121667
16069,R281,19,LRP008b,24.5265271,91.9250827
16070,R282,19,LRP004,24.5793049,92.1423608
16071,R283,19,LRP007,24.9078333,91.822916
16072,R301,19,LRP010a,23.934833,90.4894719
16075,R310,19,LRP009,24.0291104,90.4866108
16077,R312,19,LRP007a,24.1023333,90.4710271
16078,R313,19,LRP009b,24.1899997,90.5009722
16079,R314,19,LRP009,24.2402497,90.4944163
16080,R315,19,LRP010a,24.2125833,90.3223049
16083,R360,19,LRP007a,24.7381941,90.5115278
16085,R370,19,LRP010,24.7783604,90.4718604
16086,R371,19,LRP011a,24.8548611,90.4264993
16089,R451,19,LRP009,24.4480552,89.67444379999999
16090,R460,19,LRP005,24.9382219,89.9630556
16091,R480,19,LRP006a,24.3818604,89.9276382
16092,R504,19,LRP007a,23.805805600000003,90.2110556
16093,R506,19,LRP007a,23.910583300000003,89.87572159999999
16095,R544,19,LRP007b,24.747388600000004,88.9703882
16096,R545,19,LRP009a,24.8618333,89.2776938
16098,R547,19,LRP009a,24.9141667,88.91247220000001
16099,R548,19,LRP007b,24.741333,88.96086109999999
16100,R549,19,LRP006,24.998638600000003,88.94108299999999
16101,R550,19,LRP006b,25.0265549,89.3025278
16102,R555,19,LRP008b,25.3034167,89.43427740000001
16103,R556,19,LRP005b,25.568916,89.2234993
16104,R557,19,LRP003c,25.589638600000004,89.0605556
16105,R558,19,LRP004,25.5350552,88.95991670000001
16106,R560,19,LRP009,25.8701938,89.1005278
16107,R570,19,LRP011,25.8904163,88.8693604
16108,R585,19,LRP008a,25.1696938,89.3323604
16110,R587,19,LRP005,26.0417774,88.432416
16111,R601,19,LRP009a,23.9839997,89.3191104
16113,R603,19,LRP011a,24.043333,89.1486108
16114,R604,19,LRP011b,24.1494163,89.26177779999999
16115,R605,19,LRP015,23.9691938,89.27547159999999
16116,R681,19,LRP010b,24.4239716,88.3616667
16118,R685,19,LRP007,24.4349997,88.6106944
16119,R710,19,LRP011,23.7491941,89.63797190000001
16123,R720,19,LRP008,23.4435552,89.4877497
16125,R745,19,LRP008,23.932471600000003,89.0227493
16126,R746,19,LRP009,23.705027800000003,88.6077778
16127,R747,19,LRP008c,23.8412219,89.0358608
16128,R748,19,LRP009,23.5985274,88.782416
16129,R749,19,LRP008a,23.5469163,88.7416941
16130,R755,19,LRP008a,23.0778604,89.234583
16131,R760,19,LRP008a,22.792083,89.4901941
16132,R765,19,LRP007a,23.00475,88.9899719
16133,R770,19,LRP007a,22.7010278,89.70091670000001
16134,R771,19,LRP010,22.789083,89.6728882
16139,R812,19,LRP009a,23.575999300000003,90.5139444
16142,R820,19,LRP011,23.686444100000003,90.30836109999998
16145,R850,19,LRP012,23.1732493,89.94716629999999
16147,R860,19,LRP004c,23.1625556,90.1802216
16148,R861,19,LRP005b,23.2283882,90.3493886
16149,R870,19,LRP008,22.6715827,90.2762493
16150,R880,19,LRP009,22.2872497,90.3251938
16151,R881,19,LRP011,22.038333,90.2408608
16152,R890,19,LRP009,22.6603333,90.6628056
16154,Z1001,19,LRP003a,21.4371663,92.1183049
16155,Z1002,19,LRP004a,21.8032222,92.0421663
16156,Z1004,19,LRP003e,21.6988608,91.924666
16157,Z1005,19,LRP006,21.7116944,92.1308604
16158,Z1007,19,LRP002f,21.8997497,92.080666
16159,Z1008,19,LRP003c,23.5208882,91.0084167
16160,Z1009,19,LRP006b,21.383249300000003,92.1160278
16161,Z1012,19,LRP005,22.5088056,91.9447497
16162,Z1013,19,LRP008a,21.994083,92.188333
16163,Z1016,19,LRP011,22.3076389,91.7690271
16164,Z1017,19,LRP006a,23.5494163,90.9489441
16165,Z1018,19,LRP005a,22.2476663,91.8706104
16166,Z1019,19,LRP005c,22.0761104,92.0398886
16167,Z1021,19,LRP012,22.7952219,91.6539722
16168,Z1022,19,LRP008,23.441333,91.0046389
16169,Z1025,19,LRP008a,22.4859441,91.4783327
16170,Z1026,19,LRP005a,22.2231382,92.0803604
16171,Z1028,19,LRP007a,23.4244438,91.0521389
16172,Z1029,19,LRP005,23.4550833,91.1192216
16173,Z1030,19,LRP007,23.0284438,91.3271382
16174,Z1031,19,LRP008b,23.00425,91.4009444
16175,Z1032,19,LRP005,22.9953608,91.5178327
16176,Z1033,19,LRP008,23.093138600000003,91.43180490000002
16177,Z1034,19,LRP007,22.9519722,91.4081667
16178,Z1035,19,LRP005b,23.0768049,91.5036111
16179,Z1036,19,LRP004a,22.1819438,92.0221104
16180,Z1037,19,LRP003e,22.0697493,92.0341108
16182,Z1039,19,LRP006,22.2401386,92.0046111
16183,Z1040,19,LRP005a,22.2021944,91.9850274
16184,Z1041,19,LRP006b,23.5135278,91.1394163
16185,Z1042,19,LRP006b,23.5685271,90.8706104
16186,Z1043,19,LRP006a,23.7367219,90.7787771
16187,Z1044,19,LRP007,23.483638600000003,90.8095556
16188,Z1045,19,LRP010,23.2210549,91.23297159999998
16189,Z1046,19,LRP007b,23.31475,91.2167771
16191,Z1048,19,LRP004b,23.2110556,91.1545556
16192,Z1049,19,LRP009,23.2981386,91.1759438
16193,Z1050,19,LRP008a,23.3163889,90.9321382
16194,Z1051,19,LRP005,23.4253882,91.1772493
16195,Z1052,19,LRP007a,23.4470552,91.1493052
16196,Z1053,19,LRP005b,23.5823327,90.7884997
16201,Z1059,19,LRP006,22.3441663,91.9641667
16204,Z1062,19,LRP005a,23.4871663,90.7189438
16205,Z1063,19,LRP007a,23.5431108,90.6020833
16207,Z1065,19,LRP009,22.3456663,91.8903886
16208,Z1066,19,LRP006,23.6326382,90.5489997
16209,Z1069,19,LRP013a,23.4091389,90.7304716
16210,Z1070,19,LRP003b,22.2912497,91.9177493
16213,Z1076,19,LRP006d,21.862,91.8561111
16214,Z1081,19,LRP006,23.0762493,91.4529167
16216,Z1084,19,LRP009,22.8275271,91.4852497
16217,Z1086,19,LRP016,22.7059444,91.7259993
16218,Z1087,19,LRP011b,22.6011944,91.7814438
16219,Z1088,19,LRP006d,22.1758049,91.8614167
16220,Z1089,19,LRP005e,23.6681938,90.6277771
16221,Z1095,19,LRP007b,22.4691382,91.4884441
16222,Z1098,19,LRP006a,21.3704716,92.0157778
16223,Z1099,19,LRP006a,20.8125556,92.3099167
16229,Z1124,19,LRP027,21.8929997,91.9731104
16230,Z1125,19,LRP005c,21.8116944,92.0214438
16231,Z1126,19,LRP009a,21.7605278,92.1011667
16232,Z1127,19,LRP008a,21.792833,92.0048333
16235,Z1130,19,LRP013,21.5961941,92.1423052
16237,Z1132,19,LRP008,21.4986108,91.9981663
16238,Z1133,19,LRP003c,21.10775,92.1690271
16239,Z1134,19,LRP004c,23.0037222,91.4415552
16242,Z1201,19,LRP006a,23.7526944,91.0999163
16243,Z1202,19,LRP006,23.838333,91.2024167
16244,Z1205,19,LRP007c,23.647388600000003,90.8990552
16245,Z1206,19,LRP006c,23.6974719,90.9769438
16246,Z1210,19,LRP008,23.9893052,91.0302771
16247,Z1216,19,LRP006,23.8836386,91.1857774
16248,Z1219,19,LRP006b,23.533888600000004,91.0614444
16249,Z1220,19,LRP008,23.7196938,90.9163611
16250,Z1221,19,LRP006a,23.6826382,90.9437219
16251,Z1401,19,LRP009a,23.3764438,91.0591944
16252,Z1402,19,LRP007b,23.320666,90.6852219
16253,Z1403,19,LRP006b,23.7240827,91.0098889
16254,Z1405,19,LRP006,22.9014444,90.8490274
16255,Z1407,19,LRP008a,23.199583,91.0111944
16256,Z1411,19,LRP008a,23.3196382,90.9994997
16257,Z1412,19,LRP013,23.2074444,90.7878608
16258,Z1413,19,LRP013,22.586833,90.9984441
16259,Z1414,19,LRP007b,23.2696104,91.0502222
16260,Z1415,19,LRP007b,23.1580556,91.1894441
16261,Z1416,19,LRP006a,22.9091111,91.232916
16262,Z1417,19,LRP006a,23.1077778,90.9570556
16263,Z1420,19,LRP005b,22.9887774,91.1437774
16264,Z1421,19,LRP007,23.0385274,91.1542222
16265,Z1422,19,LRP008,23.189583,90.85425
16266,Z1423,19,LRP007a,23.372166,91.1392774
16267,Z1424,19,LRP014,22.6808604,91.0897774
16268,Z1425,19,LRP006,22.9032222,91.3593889
16269,Z1426,19,LRP009,22.982971600000003,90.9873886
16270,Z1429,19,LRP006b,22.8633611,91.0498608
16271,Z1430,19,LRP006a,23.0981941,90.9906941
16272,Z1432,19,LRP009,22.9343052,90.9172493
16273,Z1433,19,LRP004e,22.9028056,91.31125
16274,Z1434,19,LRP007a,22.8277216,91.3233604
16275,Z1436,19,LRP007,23.0840274,90.9314716
16277,Z1438,19,LRP007b,22.2805549,91.0861941
16278,Z1439,19,LRP013,22.2778049,91.1408886
16280,Z1441,19,LRP008,22.8399719,91.1633333
16282,Z1443,19,LRP006c,22.9823604,91.2867219
16283,Z1444,19,LRP006,23.016305600000003,91.3066111
16284,Z1445,19,LRP005b,23.3415274,90.8426386
16286,Z1448,19,LRP007a,22.879416,91.2626111
16291,Z1472,19,LRP009,23.0359719,90.77080490000002
16292,Z1482,19,LRP008,23.3057222,90.7874441
16294,Z1508,19,LRP015,22.7993052,91.2368886
16295,Z1510,19,LRP007,22.982666,90.8694438
16296,Z1601,19,LRP006a,22.8049722,91.873416
16297,Z1602,19,LRP010b,22.9243327,91.9359441
16298,Z1603,19,LRP005,23.1480552,92.0059167
16299,Z1604,19,LRP008b,23.1662222,91.9434997
16300,Z1605,19,LRP009,23.1829716,92.0995552
16301,Z1606,19,LRP016,23.1637222,92.159
16302,Z1608,19,LRP011,23.0931941,91.8437497
16303,Z1610,19,LRP010a,23.3252771,92.0416108
16305,Z1612,19,LRP010b,22.8417774,92.1018889
16307,Z1617,19,LRP006,22.5341941,92.0650833
16308,Z1618,19,LRP006b,22.4258604,91.786833
16309,Z1619,19,LRP004c,22.561277800000003,91.8638056
16311,Z1623,19,LRP007a,22.5911663,91.9193604
16312,Z1629,19,LRP005c,22.4955552,91.8937774
16313,Z1636,19,LRP007,22.3911386,92.0834997
16316,Z1802,19,LRP003c,22.3493052,91.9281938
16319,Z1811,19,LRP006b,22.1598611,92.2148056
16320,Z1812,19,LRP002g,22.0842219,90.2647778
16321,Z1813,19,LRP008c,22.2056389,92.2702771
16322,Z1814,19,LRP012,22.3415552,92.20225
16323,Z1824,19,LRP006a,23.2055278,90.9336386
16324,Z2002,19,LRP008a,24.447833,91.8299993
16325,Z2003,19,LRP008a,24.4498886,91.9590556
16326,Z2008,19,LRP007,24.2499441,91.5333608
16329,Z2011,19,LRP004d,25.0601944,92.1569167
16330,Z2012,19,LRP005,25.091944100000003,92.07497159999998
