,road,km,type,LRPName,name,length,condition,structureNr,roadName,chainage,width,constructionYear,spans,zone,circle,division,sub-division,lat,lon,EstimatedLoc
9880,Z5059,15.53,Slab Culvert,LRP015b,.,2.6,A,115290,Thakurgaon-Ruhea Road,15.53,6.5,1985.0,1.0,Rangpur,Dinajpur,Thakurgaon,Thakurgaon,26.1677777777777,88.4093055555555,bcs1
9881,Z5060,2.41,Box Culvert,LRP002a,.,3.0,A,115308,Bhajanpur (Nijbari)-Atarkhari-Mainaguri-Mirganj Road,2.41,6.5,1988.0,1.0,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.4497777777777,88.4918611111111,bcs1
9882,Z5060,3.17,RCC Bridge,LRP003a,.,12.8,A,115309,Bhajanpur (Nijbari)-Atarkhari-Mainaguri-Mirganj Road,3.17,4.5,1988.0,1.0,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.4431666666666,88.4938333333333,bcs1
9883,Z5060,6.52,Box Culvert,LRP006a,.,2.0,A,115310,Bhajanpur (Nijbari)-Atarkhari-Mainaguri-Mirganj Road,6.52,5.0,1982.0,1.0,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.4190833333333,88.5045833333333,bcs1
9884,Z5060,8.01,RCC Bridge,LRP008a,.,8.6,A,115312,Bhajanpur (Nijbari)-Atarkhari-Mainaguri-Mirganj Road,8.01,4.5,1982.0,2.0,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.3323611111111,88.5376666666666,bcs1
9885,Z5060,18.78,RCC Bridge,LRP018a,.,6.6,A,115311,Bhajanpur (Nijbari)-Atarkhari-Mainaguri-Mirganj Road,18.78,4.6,1980.0,1.0,Rangpur,Dinajpur,Panchgarh,Panchgarh,,,bcs1
9886,Z5061,6.246,PC Girder Bridge,LRP006a,Mohi Shashi Bazar Bridge,30.05,A,120202,Kalampur Bus Stand-Kawalipara-Balia-Warsi-Mirzapur Road,6.246,,,,Dhaka,Dhaka,Manikganj,Nayarhat,23.945333,90.1128056,road_precise
9887,Z5061,7.825,RCC Girder Bridge,LRP007a,Dhol Kunda Bridge,15.76,A,120207,Kalampur Bus Stand-Kawalipara-Balia-Warsi-Mirzapur Road,7.825,,,,Dhaka,Dhaka,Manikganj,Nayarhat,23.9521667,90.0993886,road_precise
9888,Z5061,8.444,PC Girder Bridge,LRP008a,Modhu Danga Bridge,30.55,A,120209,Kalampur Bus Stand-Kawalipara-Balia-Warsi-Mirzapur Road,8.444,,,,Dhaka,Dhaka,Manikganj,Nayarhat,23.9544167,90.0936663,road_precise
9889,Z5061,11.61,PC Girder Bridge,LRP011a,Teligram Bridge,25.07,A,120211,Kalampur Bus Stand-Kawalipara-Balia-Warsi-Mirzapur Road,11.61,,,,Dhaka,Dhaka,Manikganj,Nayarhat,23.9731382,90.0782771,road_precise
9890,Z5061,12.307,PC Girder Bridge,LRP012a,Dhani Gram Bridge,31.3,A,120213,Kalampur Bus Stand-Kawalipara-Balia-Warsi-Mirzapur Road,12.307,,,,Dhaka,Dhaka,Manikganj,Nayarhat,23.9793882,90.0785271,road_precise
9891,Z5063,0.924,PC Girder Bridge,LRPSa,Kamta Bridge,73.39,A,120219,Golra-Saturia Road,0.924,10.3,2013.0,3.0,Dhaka,Dhaka,Manikganj,Nayarhat,23.9060833333333,90.0386111111111,bcs1
9892,Z5063,5.733,PC Girder Bridge,LRP005c,Kandhapara,51.0,A,114928,Golra-Saturia Road,5.733,7.0,2004.0,1.0,Dhaka,Dhaka,Manikganj,Nayarhat,23.9432777777777,90.0233611111111,bcs1
9893,Z5063,6.058,Baily with Steel Deck,LRP006a,KANDARORA STEEL BRIDGE,30.0,A,108430,Golra-Saturia Road,6.058,7.4,2000.0,1.0,Dhaka,Dhaka,Manikganj,Nayarhat,23.9460277777777,90.0253611111111,bcs1
9894,Z5063,10.755,PC Girder Bridge,LRP010c,Purbo Kushtia bridge,,A,120240,Golra-Saturia Road,10.755,,,,Dhaka,Dhaka,Manikganj,Nayarhat,23.9828604,90.0376663,road_precise
9895,Z5064,6.2,RCC Girder Bridge,LRP007a,Nobograme Bridge,12.0,A,120275,Baniajuri-Zitka-Harirampur Road,6.2,,,,Dhaka,Dhaka,Manikganj,Manikganj,23.819166,89.9723604,road_precise
9896,Z5064,6.985,PC Girder Bridge,LRP008a,Dhallai-Sarpai Bridge,30.5,A,120276,Baniajuri-Zitka-Harirampur Road,6.985,,,,Dhaka,Dhaka,Manikganj,Manikganj,23.8102222,89.9661667,road_precise
9897,Z5064,8.258,PC Girder Bridge,LRP009a,Ubajani Bridge,32.7,A,120279,Baniajuri-Zitka-Harirampur Road,8.258,,,,Dhaka,Dhaka,Manikganj,Manikganj,23.8021111,89.96075,road_precise
9898,Z5064,16.222,RCC Girder Bridge,LRP017b,Jhitka Bazar Bridge,19.9,A,120322,Baniajuri-Zitka-Harirampur Road,16.222,,,,Dhaka,Dhaka,Manikganj,Manikganj,23.7682216,89.9295271,road_precise
9899,Z5064,20.85,Baily with Steel Deck,LRP021a,Diabari Bridge,59.8,A,120335,Baniajuri-Zitka-Harirampur Road,20.85,,,,Dhaka,Dhaka,Manikganj,Manikganj,23.7598992620616,89.9554162176408,road_interpolate
9900,Z5064,23.158,Truss with Steel Deck,LRP024a,Lesragonj Bridge,105.9,A,120338,Baniajuri-Zitka-Harirampur Road,23.158,,,,Dhaka,Dhaka,Manikganj,Manikganj,23.7520330529051,89.9732833804281,road_interpolate
9901,Z5066,2.0,Box Culvert,LRP001a,.,6.8,A,116388,Shibalay (Nali Bazar)-Nayakandi-Balla-Harirampur (Jhitka) Road,2,7.3,2000.0,1.0,Dhaka,Dhaka,Manikganj,Manikganj,23.7921944444444,89.8184444444444,bcs1
9902,Z5066,2.61,Box Culvert,LRP002a,Sluice Gate,1.15,A,116389,Shibalay (Nali Bazar)-Nayakandi-Balla-Harirampur (Jhitka) Road,2.61,25.0,2000.0,1.0,Dhaka,Dhaka,Manikganj,Manikganj,23.7836388888888,89.8287222222222,bcs1
9903,Z5066,9.15,RCC Girder Bridge,LRP009a,.,12.87,A,116392,Shibalay (Nali Bazar)-Nayakandi-Balla-Harirampur (Jhitka) Road,9.15,4.7,1998.0,1.0,Dhaka,Dhaka,Manikganj,Manikganj,23.779,89.8756111111111,bcs1
9904,Z5066,9.414,RCC Girder Bridge,LRP009c,.,12.76,A,116393,Shibalay (Nali Bazar)-Nayakandi-Balla-Harirampur (Jhitka) Road,9.414,4.65,2000.0,1.0,Dhaka,Dhaka,Manikganj,Manikganj,23.7765833333333,89.8757222222222,bcs1
9905,Z5066,12.18,RCC Girder Bridge,LRP012a,.,12.77,A,115054,Shibalay (Nali Bazar)-Nayakandi-Balla-Harirampur (Jhitka) Road,12.18,4.75,1996.0,1.0,Dhaka,Dhaka,Manikganj,Manikganj,23.77425,89.8943333333333,bcs1
9906,Z5069,0.073,Baily with Steel Deck,LRPSa,TURAG BRIDGE,99.0,A,107568,Turag-Ruhitpur-Baorvita Road,0.073,3.5,2001.0,4.0,Dhaka,Dhaka,Dhaka,Kallayanpur,23.7895,90.3126666666666,bcs1
9907,Z5069,0.862,Box Culvert,LRPSg,TURAG BILMALIA BOX CUL,8.2,A,107474,Turag-Ruhitpur-Baorvita Road,0.862,4.3,2000.0,2.0,Dhaka,Dhaka,Dhaka,Kallayanpur,23.78325,90.3099722222222,bcs1
9908,Z5069,2.812,RCC Girder Bridge,LRP002a,MOGURA KANDA BRIDGE,8.5,A,107541,Turag-Ruhitpur-Baorvita Road,2.812,4.2,1992.0,1.0,Dhaka,Dhaka,Dhaka,Kallayanpur,23.7703055555555,90.3117777777777,bcs1
9909,Z5069,11.675,RCC Girder Bridge,LRP011a,GOYADURI,22.0,A,107603,Turag-Ruhitpur-Baorvita Road,11.675,4.2,1993.0,3.0,Dhaka,Dhaka,Dhaka,Kallayanpur,23.7201111111111,90.2759444444444,bcs1
9910,Z5069,13.33,Box Culvert,LRP013a,TALAPPUR DUB,1.5,A,107607,Turag-Ruhitpur-Baorvita Road,13.33,5.66,1992.0,1.0,Dhaka,Dhaka,Dhaka,Kallayanpur,23.7103333333333,90.2842777777777,bcs1
9911,Z5069,15.063,RCC Girder Bridge,LRP015a,TALAPUR,16.0,A,107611,Turag-Ruhitpur-Baorvita Road,15.063,4.4,1995.0,1.0,Dhaka,Dhaka,Dhaka,Kallayanpur,23.7003611111111,90.2919722222222,bcs1
9912,Z5071,0.99,Box Culvert,LRPSa,.,4.6,A,115429,Borobila-Vanderbari Road,0.99,4.7,2004.0,1.0,Rangpur,Bogra,Bogra,Sherpur (Bogra),24.7155555555555,89.5964999999999,bcs1
9913,Z5071,1.21,Box Culvert,LRP001a,.,8.6,A,115430,Borobila-Vanderbari Road,1.21,4.0,2004.0,2.0,Rangpur,Bogra,Bogra,Sherpur (Bogra),24.7165277777777,89.5985,bcs1
9914,Z5071,2.01,Box Culvert,LRP002a,.,6.9,A,115433,Borobila-Vanderbari Road,2.01,4.5,2004.0,2.0,Rangpur,Bogra,Bogra,Sherpur (Bogra),24.7145277777777,89.6060555555555,bcs1
9915,Z5071,3.01,Box Culvert,LRP003a,.,4.6,A,115434,Borobila-Vanderbari Road,3.01,4.3,2004.0,1.0,Rangpur,Bogra,Bogra,Sherpur (Bogra),24.7144444444444,89.61625,bcs1
9916,Z5072,1.28,Box Culvert,LRP001b,.,1.9,A,115808,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,1.28,4.5,2002.0,1.0,Rangpur,Bogra,Bogra,Sherpur (Bogra),24.69075,89.5342777777777,bcs1
9917,Z5072,1.88,Slab Culvert,LRP002b,.,3.0,A,115810,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,1.88,6.0,2002.0,1.0,Rangpur,Bogra,Bogra,Sherpur (Bogra),24.693,89.5309166666666,bcs1
9918,Z5072,2.2,RCC Girder Bridge,LRP002c,.,60.0,A,115814,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,2.2,6.0,1998.0,3.0,Rangpur,Bogra,Bogra,Sherpur (Bogra),24.6941944444444,89.52825,bcs1
9919,Z5072,3.92,RCC Girder Bridge,LRP004a,.,45.0,A,115815,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,3.92,4.0,1998.0,3.0,Rangpur,Bogra,Bogra,Sherpur (Bogra),24.7067222222222,89.52325,bcs1
9920,Z5072,4.59,Box Culvert,LRP005a,.,22.0,A,115817,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,4.59,4.0,1992.0,5.0,Rangpur,Bogra,Bogra,Sherpur (Bogra),24.7113611111111,89.5214444444444,bcs1
9921,Z5072,6.1,Box Culvert,LRP006a,.,8.9,A,115819,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,6.1,4.0,1980.0,2.0,Rangpur,Bogra,Bogra,Sherpur (Bogra),24.7256666666666,89.5188888888888,bcs1
9922,Z5072,7.02,Box Culvert,LRP007a,.,6.9,A,115821,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,7.02,4.0,1997.0,2.0,Rangpur,Bogra,Bogra,Sherpur (Bogra),24.7335555555555,89.5206111111111,bcs1
9923,Z5072,9.07,Box Culvert,LRP009a,.,4.9,A,115825,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,9.07,4.0,2001.0,1.0,Rangpur,Bogra,Bogra,Sherpur (Bogra),24.7513333333333,89.5245,bcs1
9924,Z5072,12.94,Baily with Steel Deck,LRP013a,.,10.6,A,115855,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,12.94,4.5,2002.0,1.0,Rangpur,Bogra,Bogra,Sherpur (Bogra),24.7725833333333,89.5165555555555,bcs1
9925,Z5072,13.52,Baily with Steel Deck,LRP014a,.,40.6,A,115859,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,13.52,4.5,1998.0,3.0,Rangpur,Bogra,Bogra,Sherpur (Bogra),24.7736666666666,89.5114444444444,bcs1
9926,Z5072,13.81,Box Culvert,LRP014c,.,6.6,A,115860,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,13.81,10.2,2006.0,2.0,Rangpur,Bogra,Bogra,Sherpur (Bogra),24.7739444444444,89.5085555555555,bcs1
9927,Z5072,14.17,Baily with Steel Deck,LRP014d,.,30.6,A,115861,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,14.17,5.0,1996.0,1.0,Rangpur,Bogra,Bogra,Sherpur (Bogra),24.7741666666666,89.505,bcs1
9928,Z5072,15.16,RCC Girder Bridge,LRP016a,.,40.6,A,115862,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,15.16,5.5,2004.0,3.0,Rangpur,Bogra,Bogra,Sherpur (Bogra),24.7768611111111,89.4956944444444,bcs1
9929,Z5072,15.68,Box Culvert,LRP016c,.,6.6,A,115863,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,15.68,5.0,2004.0,2.0,Rangpur,Bogra,Bogra,Sherpur (Bogra),24.7796111111111,89.4916944444444,bcs1
9930,Z5072,16.19,Box Culvert,LRP017a,.,4.0,A,115864,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,16.19,6.5,2000.0,1.0,Rangpur,Bogra,Bogra,Sherpur (Bogra),24.7834444444444,89.4901111111111,bcs1
9931,Z5072,16.27,Box Culvert,LRP018b,.,8.6,A,115865,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,16.27,6.0,2004.0,2.0,Rangpur,Bogra,Bogra,Sherpur (Bogra),24.7903888888888,89.4913055555555,bcs1
9932,Z5072,17.49,Box Culvert,LRP018c,.,4.0,A,115866,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,17.49,6.0,2000.0,1.0,Rangpur,Bogra,Bogra,Sherpur (Bogra),24.7918888888888,89.4923055555555,bcs1
9933,Z5072,18.01,Box Culvert,LRP019b,.,4.6,A,115867,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,18.01,12.0,2006.0,2.0,Rangpur,Bogra,Bogra,Sherpur (Bogra),24.7945277777777,89.4947222222222,bcs1
9934,Z5072,18.21,Slab Culvert,LRP019c,.,3.6,A,115868,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,18.21,7.6,1992.0,1.0,Rangpur,Bogra,Bogra,Sherpur (Bogra),24.7963611111111,89.4943055555555,bcs1
9935,Z5072,18.67,Box Culvert,LRP020a,.,7.6,A,115869,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,18.67,6.5,2002.0,2.0,Rangpur,Bogra,Bogra,Sherpur (Bogra),24.8005277777777,89.4941111111111,bcs1
9936,Z5072,19.22,Box Culvert,LRP020b,.,5.6,A,115870,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,19.22,12.2,2006.0,2.0,Rangpur,Bogra,Bogra,Sherpur (Bogra),24.8052222222222,89.49275,bcs1
9937,Z5072,20.335,Box Culvert,LRP021a,.,4.6,A,115871,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,20.335,6.5,1998.0,1.0,Rangpur,Bogra,Bogra,Sherpur (Bogra),24.8121944444444,89.4976944444444,bcs1
9938,Z5072,20.64,Box Culvert,LRP022a,.,6.6,A,115872,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,20.64,7.6,2004.0,1.0,Rangpur,Bogra,Bogra,Sherpur (Bogra),24.8143055555555,89.4988333333333,bcs1
9939,Z5072,21.34,Box Culvert,LRP023a,.,5.6,A,115873,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,21.34,5.5,2002.0,2.0,Rangpur,Bogra,Bogra,Sherpur (Bogra),24.8204166666666,89.5001111111111,bcs1
9940,Z5072,22.61,Box Culvert,LRP024a,.,6.6,A,115875,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,22.61,5.5,2006.0,2.0,Rangpur,Bogra,Bogra,Sherpur (Bogra),24.8251388888888,89.48925,bcs1
9941,Z5072,23.06,Box Culvert,LRP024b,.,6.6,A,115876,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,23.06,5.5,2006.0,2.0,Rangpur,Bogra,Bogra,Sherpur (Bogra),24.8278055555555,89.48525,bcs1
9942,Z5072,23.23,Baily with Steel Deck,LRP025a,.,60.97,A,115877,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,23.23,4.5,1993.0,3.0,Rangpur,Bogra,Bogra,Sherpur (Bogra),24.8286388888888,89.4838888888888,bcs1
9943,Z5072,23.23,Baily with Steel Deck,LRP025a,,61.2,A,119587,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,23.23,,,,Rangpur,Bogra,Bogra,Sherpur (Bogra),24.8361108,89.4582778,road_precise
9944,Z5072,23.54,Baily with Steel Deck,LRP025c,.,24.6,A,115878,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,23.54,4.5,1993.0,1.0,Rangpur,Bogra,Bogra,Sherpur (Bogra),24.8307222222222,89.4818888888888,bcs1
9945,Z5072,25.22,Box Culvert,LRP027a,.,6.6,A,115809,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,25.22,5.0,2006.0,2.0,Rangpur,Bogra,Bogra,Sherpur (Bogra),24.834,89.4665277777777,bcs1
9946,Z5072,25.37,Slab Culvert,LRP027b,.,3.0,A,115811,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,25.37,5.0,1992.0,1.0,Rangpur,Bogra,Bogra,Sherpur (Bogra),24.8341388888888,89.465,bcs1
9947,Z5072,26.1,Box Culvert,LRP028a,.,2.5,A,115813,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,26.1,6.0,2006.0,1.0,Rangpur,Bogra,Bogra,Sherpur (Bogra),24.8361388888888,89.4582222222222,bcs1
9948,Z5072,26.35,Slab Culvert,LRP028b,.,1.2,A,115826,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,26.35,6.0,2005.0,1.0,Rangpur,Bogra,Bogra,Sherpur (Bogra),24.8386666666666,89.45775,bcs1
9949,Z5072,26.66,Slab Culvert,LRP028c,.,5.0,A,115827,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,26.66,5.5,1996.0,1.0,Rangpur,Bogra,Bogra,Sherpur (Bogra),24.8385,89.4546388888889,bcs1
9950,Z5072,26.95,Slab Culvert,LRP029a,.,1.2,A,115828,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,26.95,6.0,2000.0,1.0,Rangpur,Bogra,Bogra,Sherpur (Bogra),24.8381666666666,89.4518333333333,bcs1
9951,Z5072,27.27,Slab Culvert,LRP029b,.,0.8,A,115829,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,27.27,6.0,2000.0,1.0,Rangpur,Bogra,Bogra,Sherpur (Bogra),24.8372222222222,89.4487777777777,bcs1
9952,Z5072,27.9,Slab Culvert,LRP030a,.,2.0,A,115830,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,27.9,6.5,1990.0,1.0,Rangpur,Bogra,Bogra,Sherpur (Bogra),24.8396944444444,89.4429166666666,bcs1
9953,Z5072,29.47,Box Culvert,LRP032a,.,4.0,A,115831,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,29.47,6.5,1998.0,1.0,Rangpur,Bogra,Bogra,Sherpur (Bogra),24.8519166666666,89.4425555555555,bcs1
9954,Z5072,30.67,Box Culvert,LRP033a,.,6.6,A,115832,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,30.67,6.5,1998.0,1.0,Rangpur,Bogra,Bogra,Bogra,24.8621666666666,89.4452777777777,bcs1
9955,Z5072,31.17,Slab Culvert,LRP033b,.,2.0,A,115833,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,31.17,5.0,1990.0,1.0,Rangpur,Bogra,Bogra,Bogra,24.8670277777777,89.4453888888889,bcs1
9956,Z5072,31.73,Baily with Steel Deck,LRP034a,,46.0,A,119727,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,31.73,,,,Rangpur,Bogra,Bogra,Bogra,24.9075,89.4579722,road_precise
9957,Z5072,31.78,Baily with Steel Deck,LRP034a,.,50.0,A,115834,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,31.78,5.0,1992.0,1.0,Rangpur,Bogra,Bogra,Bogra,24.8720833333333,89.4477777777777,bcs1
9958,Z5072,33.54,Box Culvert,LRP036a,.,6.6,A,115835,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,33.54,6.0,2006.0,1.0,Rangpur,Bogra,Bogra,Bogra,24.8871388888888,89.4510555555555,bcs1
9959,Z5072,33.84,Slab Culvert,LRP036b,.,3.6,A,115836,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,33.84,5.0,1992.0,1.0,Rangpur,Bogra,Bogra,Bogra,24.8899444444444,89.4513333333333,bcs1
9960,Z5072,34.37,Box Culvert,LRP037a,.,6.6,A,115837,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,34.37,7.6,1998.0,2.0,Rangpur,Bogra,Bogra,Bogra,24.8935277777777,89.45475,bcs1
9961,Z5072,34.81,PC Girder Bridge,LRP037b,.,50.0,A,115838,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,34.81,4.5,1995.0,3.0,Rangpur,Bogra,Bogra,Bogra,24.8954166666666,89.45825,bcs1
9962,Z5072,36.09,RCC Bridge,LRP038a,.,20.0,A,115839,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,36.09,5.0,1985.0,2.0,Rangpur,Bogra,Bogra,Bogra,24.910125,89.45720829999999,bcs1
9963,Z5072,36.98,Box Culvert,LRP039a,.,5.6,A,115840,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,36.98,5.0,1992.0,2.0,Rangpur,Bogra,Bogra,Bogra,24.9126666666666,89.4564722222222,bcs1
9964,Z5072,37.52,PC Girder Bridge,LRP040a,.,40.0,A,115841,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,37.52,5.0,1988.0,3.0,Rangpur,Bogra,Bogra,Bogra,24.9166944444444,89.4539722222222,bcs1
9965,Z5072,38.69,Box Culvert,LRP041a,.,3.0,A,115842,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,38.69,5.0,1992.0,1.0,Rangpur,Bogra,Bogra,Bogra,24.9255555555555,89.4479444444444,bcs1
9966,Z5072,39.14,Box Culvert,LRP041b,.,4.0,A,115843,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,39.14,6.0,1994.0,1.0,Rangpur,Bogra,Bogra,Bogra,24.9291111111111,89.4456944444444,bcs1
9967,Z5072,39.29,Baily with Steel Deck,LRP041c,.,20.0,A,115844,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,39.29,4.0,1990.0,1.0,Rangpur,Bogra,Bogra,Bogra,24.9304166666666,89.4459444444444,bcs1
9968,Z5072,39.29,Baily with Steel Deck,LRP041c,,21.55,A,119731,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,39.29,,,,Rangpur,Bogra,Bogra,Bogra,24.9362218444444,89.4477743444444,road_interpolate
9969,Z5072,39.44,Box Culvert,LRP042a,.,2.0,A,115845,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,39.44,5.0,1992.0,1.0,Rangpur,Bogra,Bogra,Bogra,24.9318888888888,89.4462222222222,bcs1
9970,Z5072,40.065,Box Culvert,LRP042b,.,8.6,A,115846,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,40.065,7.6,1998.0,2.0,Rangpur,Bogra,Bogra,Bogra,24.9373055555555,89.4481666666666,bcs1
9971,Z5072,40.86,Slab Culvert,LRP043a,.,9.6,A,115847,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,40.86,5.0,1988.0,1.0,Rangpur,Bogra,Bogra,Bogra,24.9417777777777,89.4422777777777,bcs1
9972,Z5072,41.21,Box Culvert,LRP043b,.,3.0,A,115848,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,41.21,5.5,1992.0,1.0,Rangpur,Bogra,Bogra,Bogra,24.9426111111111,89.4391666666666,bcs1
9973,Z5072,41.91,RCC Bridge,LRP044b,.,6.6,A,115849,Dhunot-Nanglu-Baliadighi-Poradah-Patch Mile-Gabtali-Pirgachha-Mokamtala (Chowkirghat) Road,41.91,4.5,1980.0,1.0,Rangpur,Bogra,Bogra,Bogra,24.9436666666666,89.43325,bcs1
